filename,tsne_dim1,tsne_dim2
DB0-m2_o1_o17_f0_nbo.sym.104_repeat,-2.643829,-60.17359
DB0-m2_o1_o17_f0_nbo.sym.105_repeat,8.836441,-74.69655
DB0-m2_o1_o17_f0_nbo.sym.106_repeat,-6.029333,-74.217834
DB0-m2_o1_o17_f0_nbo.sym.107_repeat,-9.293897,-71.51782
DB0-m2_o1_o17_f0_nbo.sym.108_repeat,-9.964979,-54.291397
DB0-m2_o1_o17_f0_nbo.sym.11_repeat,2.4766965,-41.490376
DB0-m2_o1_o17_f0_nbo.sym.110_repeat,-12.128378,-61.73794
DB0-m2_o1_o17_f0_nbo.sym.111_repeat,7.8881598,-12.944534
DB0-m2_o1_o17_f0_nbo.sym.112_repeat,4.4270415,-40.545887
DB0-m2_o1_o17_f0_nbo.sym.113_repeat,4.0115614,-40.640953
DB0-m2_o1_o17_f0_nbo.sym.114_repeat,4.268604,-42.721146
DB0-m2_o1_o17_f0_nbo.sym.115_repeat,6.0671062,-57.477104
DB0-m2_o1_o17_f0_nbo.sym.117_repeat,-3.8618903,-45.362885
DB0-m2_o1_o17_f0_nbo.sym.118_repeat,-1.3843867,-70.823586
DB0-m2_o1_o17_f0_nbo.sym.12_repeat,2.313641,-41.662052
DB0-m2_o1_o17_f0_nbo.sym.14_repeat,-3.5101132,-46.574646
DB0-m2_o1_o17_f0_nbo.sym.15_repeat,-9.776654,-70.63091
DB0-m2_o1_o17_f0_nbo.sym.16_repeat,-10.165575,-54.178303
DB0-m2_o1_o17_f0_nbo.sym.17_repeat,-20.281618,-21.87376
DB0-m2_o1_o17_f0_nbo.sym.18_repeat,-20.13529,-21.936857
DB0-m2_o1_o17_f0_nbo.sym.20_repeat,-4.744648,9.712009
DB0-m2_o1_o17_f0_nbo.sym.21_repeat,-7.241685,1.5703006
DB0-m2_o1_o17_f0_nbo.sym.22_repeat,-7.0802035,1.643345
DB0-m2_o1_o17_f0_nbo.sym.23_repeat,3.341849,-40.994137
DB0-m2_o1_o17_f0_nbo.sym.24_repeat,2.8469067,-41.086185
DB0-m2_o1_o17_f0_nbo.sym.25_repeat,3.078043,-41.20076
DB0-m2_o1_o17_f0_nbo.sym.26_repeat,4.370422,-42.66172
DB0-m2_o1_o17_f0_nbo.sym.27_repeat,1.7179692,-42.75971
DB0-m2_o1_o17_f0_nbo.sym.28_repeat,-0.39677757,-71.47224
DB0-m2_o1_o17_f0_nbo.sym.30_repeat,0.25478405,-74.145966
DB0-m2_o1_o17_f0_nbo.sym.31_repeat,3.5060103,-41.36818
DB0-m2_o1_o17_f0_nbo.sym.32_repeat,6.010166,-57.2381
DB0-m2_o1_o17_f0_nbo.sym.33_repeat,6.8664374,-58.008347
DB0-m2_o1_o17_f0_nbo.sym.36_repeat,-4.5497103,-66.16611
DB0-m2_o1_o17_f0_nbo.sym.37_repeat,-4.787855,-43.19452
DB0-m2_o1_o17_f0_nbo.sym.38_repeat,-3.7431755,-44.747837
DB0-m2_o1_o17_f0_nbo.sym.4_repeat,21.858908,-22.401758
DB0-m2_o1_o17_f0_nbo.sym.40_repeat,-8.183401,-55.29552
DB0-m2_o1_o17_f0_nbo.sym.41_repeat,-10.5356655,-54.1063
DB0-m2_o1_o17_f0_nbo.sym.42_repeat,5.0371346,-69.169
DB0-m2_o1_o17_f0_nbo.sym.45_repeat,4.3907075,-64.43783
DB0-m2_o1_o17_f0_nbo.sym.47_repeat,4.947628,-69.33347
DB0-m2_o1_o17_f0_nbo.sym.49_repeat,-4.548414,-70.61728
DB0-m2_o1_o17_f0_nbo.sym.5_repeat,22.062883,-22.403217
DB0-m2_o1_o17_f0_nbo.sym.50_repeat,-18.951366,-64.46274
DB0-m2_o1_o17_f0_nbo.sym.51_repeat,-19.623348,-64.82193
DB0-m2_o1_o17_f0_nbo.sym.52_repeat,-4.567175,-70.680504
DB0-m2_o1_o17_f0_nbo.sym.53_repeat,1.4237851,-67.22422
DB0-m2_o1_o17_f0_nbo.sym.54_repeat,8.477232,-74.9714
DB0-m2_o1_o17_f0_nbo.sym.55_repeat,-8.039201,-72.678375
DB0-m2_o1_o17_f0_nbo.sym.56_repeat,-10.442775,-54.255882
DB0-m2_o1_o17_f0_nbo.sym.57_repeat,-10.447164,-54.013233
DB0-m2_o1_o17_f0_nbo.sym.58_repeat,-25.573252,-62.42438
DB0-m2_o1_o17_f0_nbo.sym.59_repeat,-25.587706,-62.50825
DB0-m2_o1_o17_f0_nbo.sym.6_repeat,-10.123106,-20.870499
DB0-m2_o1_o17_f0_nbo.sym.60_repeat,-12.140368,-61.723484
DB0-m2_o1_o17_f0_nbo.sym.62_repeat,4.598639,-69.417
DB0-m2_o1_o17_f0_nbo.sym.63_repeat,-4.577991,-70.635025
DB0-m2_o1_o17_f0_nbo.sym.67_repeat,-4.6976643,-43.204525
DB0-m2_o1_o17_f0_nbo.sym.68_repeat,-1.6688664,-70.76504
DB0-m2_o1_o17_f0_nbo.sym.69_repeat,-1.2009652,-72.79901
DB0-m2_o1_o17_f0_nbo.sym.7_repeat,-8.410526,-35.05048
DB0-m2_o1_o17_f0_nbo.sym.71_repeat,-4.511051,-70.62182
DB0-m2_o1_o17_f0_nbo.sym.77_repeat,4.381804,-64.482414
DB0-m2_o1_o17_f0_nbo.sym.78_repeat,3.6833959,-66.75453
DB0-m2_o1_o17_f0_nbo.sym.79_repeat,4.2884035,-64.55054
DB0-m2_o1_o17_f0_nbo.sym.8_repeat,-8.53425,-53.526497
DB0-m2_o1_o17_f0_nbo.sym.81_repeat,-7.826439,-53.60343
DB0-m2_o1_o17_f0_nbo.sym.83_repeat,-3.8094316,-44.992054
DB0-m2_o1_o17_f0_nbo.sym.84_repeat,-9.843387,-70.46318
DB0-m2_o1_o17_f0_nbo.sym.85_repeat,-8.037778,-53.662327
DB0-m2_o1_o17_f0_nbo.sym.87_repeat,3.5088305,-25.520634
DB0-m2_o1_o17_f0_nbo.sym.88_repeat,7.378574,-75.43693
DB0-m2_o1_o17_f0_nbo.sym.9_repeat,-7.784083,-51.855072
DB0-m2_o1_o17_f0_nbo.sym.91_repeat,7.0591164,-67.77117
DB0-m2_o1_o17_f0_nbo.sym.92_repeat,-6.4710383,-74.71607
DB0-m2_o1_o17_f0_nbo.sym.93_repeat,-6.3845468,-75.049255
DB0-m2_o1_o17_f0_nbo.sym.94_repeat,-10.040129,-66.5666
DB0-m2_o1_o17_f0_nbo.sym.95_repeat,5.728063,-57.262787
DB0-m2_o1_o17_f0_nbo.sym.96_repeat,3.5200474,-41.073677
DB0-m2_o1_o17_f0_nbo.sym.97_repeat,5.571863,-56.717655
DB0-m2_o1_o17_f0_nbo.sym.98_repeat,6.5209694,-67.77496
DB0-m2_o1_o17_f0_nbo_repeat,-12.900296,-21.1427
DB0-m2_o1_o19_f0_nbo.sym.1_repeat,12.5161495,-21.258984
DB0-m2_o1_o19_f0_nbo.sym.12_repeat,13.866928,-23.562304
DB0-m2_o1_o19_f0_nbo.sym.13_repeat,13.649394,-22.265638
DB0-m2_o1_o19_f0_nbo.sym.14_repeat,18.94771,-54.40176
DB0-m2_o1_o19_f0_nbo.sym.16_repeat,11.978226,-43.160164
DB0-m2_o1_o19_f0_nbo.sym.17_repeat,13.563628,-21.754372
DB0-m2_o1_o19_f0_nbo.sym.18_repeat,13.809138,-21.366472
DB0-m2_o1_o19_f0_nbo.sym.19_repeat,-4.573019,9.45201
DB0-m2_o1_o19_f0_nbo.sym.2_repeat,20.906008,-28.33209
DB0-m2_o1_o19_f0_nbo.sym.20_repeat,15.67227,-36.85547
DB0-m2_o1_o19_f0_nbo.sym.21_repeat,14.184277,-23.27762
DB0-m2_o1_o19_f0_nbo.sym.22_repeat,15.274576,-34.339787
DB0-m2_o1_o19_f0_nbo.sym.23_repeat,22.014877,-70.7874
DB0-m2_o1_o19_f0_nbo.sym.24_repeat,10.726985,-43.158176
DB0-m2_o1_o19_f0_nbo.sym.25_repeat,16.902609,-38.171394
DB0-m2_o1_o19_f0_nbo.sym.26_repeat,15.981141,-37.13147
DB0-m2_o1_o19_f0_nbo.sym.27_repeat,14.168959,-23.386995
DB0-m2_o1_o19_f0_nbo.sym.28_repeat,14.86569,-65.99089
DB0-m2_o1_o19_f0_nbo.sym.29_repeat,13.069594,-73.87787
DB0-m2_o1_o19_f0_nbo.sym.3_repeat,13.503431,-63.50325
DB0-m2_o1_o19_f0_nbo.sym.30_repeat,10.786698,-43.00191
DB0-m2_o1_o19_f0_nbo.sym.31_repeat,20.564054,-66.82491
DB0-m2_o1_o19_f0_nbo.sym.32_repeat,18.902374,-54.71422
DB0-m2_o1_o19_f0_nbo.sym.34_repeat,13.863291,-63.58928
DB0-m2_o1_o19_f0_nbo.sym.35_repeat,12.923173,-73.88024
DB0-m2_o1_o19_f0_nbo.sym.36_repeat,11.771278,-73.846825
DB0-m2_o1_o19_f0_nbo.sym.38_repeat,-18.538368,-64.87755
DB0-m2_o1_o19_f0_nbo.sym.4_repeat,12.330311,-73.75793
DB0-m2_o1_o19_f0_nbo.sym.40_repeat,18.954885,-55.156536
DB0-m2_o1_o19_f0_nbo.sym.41_repeat,-25.482807,-62.487602
DB0-m2_o1_o19_f0_nbo.sym.43_repeat,6.205651,-44.39665
DB0-m2_o1_o19_f0_nbo.sym.44_repeat,18.029848,-56.512196
DB0-m2_o1_o19_f0_nbo.sym.46_repeat,12.765052,-67.94826
DB0-m2_o1_o19_f0_nbo.sym.50_repeat,20.558329,-66.88955
DB0-m2_o1_o19_f0_nbo.sym.51_repeat,12.115601,-73.80862
DB0-m2_o1_o19_f0_nbo.sym.52_repeat,12.221484,-67.95185
DB0-m2_o1_o19_f0_nbo.sym.54_repeat,-2.981823,7.262078
DB0-m2_o1_o19_f0_nbo.sym.55_repeat,11.714768,-73.895294
DB0-m2_o1_o19_f0_nbo.sym.57_repeat,11.684587,-73.8282
DB0-m2_o1_o19_f0_nbo.sym.58_repeat,10.452227,-66.89852
DB0-m2_o1_o19_f0_nbo.sym.59_repeat,15.25591,-46.56025
DB0-m2_o1_o19_f0_nbo.sym.6_repeat,20.543736,-22.138323
DB0-m2_o1_o19_f0_nbo.sym.60_repeat,16.598011,-61.559044
DB0-m2_o1_o19_f0_nbo.sym.61_repeat,14.262981,-51.983906
DB0-m2_o1_o19_f0_nbo.sym.62_repeat,3.1894853,-26.874798
DB0-m2_o1_o19_f0_nbo.sym.63_repeat,3.4452205,-26.157032
DB0-m2_o1_o19_f0_nbo.sym.66_repeat,10.241428,-68.0827
DB0-m2_o1_o19_f0_nbo.sym.67_repeat,18.237755,-58.415043
DB0-m2_o1_o19_f0_nbo.sym.68_repeat,23.492382,-64.74479
DB0-m2_o1_o19_f0_nbo.sym.7_repeat,21.959257,-22.012445
DB0-m2_o1_o19_f0_nbo.sym.70_repeat,15.468207,-36.500908
DB0-m2_o1_o19_f0_nbo.sym.71_repeat,14.062433,-23.292534
DB0-m2_o1_o19_f0_nbo.sym.72_repeat,11.740747,-73.82579
DB0-m2_o1_o19_f0_nbo.sym.73_repeat,11.711343,-67.96198
DB0-m2_o1_o19_f0_nbo.sym.74_repeat,14.850023,-66.0577
DB0-m2_o1_o19_f0_nbo.sym.76_repeat,27.022121,-53.58951
DB0-m2_o1_o19_f0_nbo.sym.78_repeat,-6.3860035,-73.72283
DB0-m2_o1_o19_f0_nbo.sym.79_repeat,19.419075,-56.015663
DB0-m2_o1_o19_f0_nbo.sym.80_repeat,13.7005205,-51.13883
DB0-m2_o1_o19_f0_nbo.sym.81_repeat,20.688345,-67.980865
DB0-m2_o1_o19_f0_nbo.sym.83_repeat,25.776197,-61.2052
DB0-m2_o1_o19_f0_nbo.sym.84_repeat,8.766508,-13.817577
DB0-m2_o1_o19_f0_nbo.sym.85_repeat,15.322021,-34.56404
DB0-m2_o1_o19_f0_nbo.sym.86_repeat,16.809084,-37.864418
DB0-m2_o1_o19_f0_nbo.sym.9_repeat,29.632116,-49.317127
DB0-m2_o1_o2_f0_nbo.sym.1_repeat,-16.015121,-22.502169
DB0-m2_o1_o2_f0_nbo.sym.10_repeat,-9.391574,-45.81119
DB0-m2_o1_o2_f0_nbo.sym.11_repeat,-9.195951,-45.770363
DB0-m2_o1_o2_f0_nbo.sym.13_repeat,-7.917662,-43.61637
DB0-m2_o1_o2_f0_nbo.sym.14_repeat,-19.85268,-22.037148
DB0-m2_o1_o2_f0_nbo.sym.15_repeat,-20.019985,-21.952671
DB0-m2_o1_o2_f0_nbo.sym.16_repeat,-19.858505,-22.05138
DB0-m2_o1_o2_f0_nbo.sym.18_repeat,3.385091,-40.917973
DB0-m2_o1_o2_f0_nbo.sym.19_repeat,-13.545105,-29.141632
DB0-m2_o1_o2_f0_nbo.sym.2_repeat,-10.190205,-53.185143
DB0-m2_o1_o2_f0_nbo.sym.20_repeat,-14.122619,-29.506203
DB0-m2_o1_o2_f0_nbo.sym.21_repeat,-13.329547,-29.049788
DB0-m2_o1_o2_f0_nbo.sym.23_repeat,-1.4895089,-72.13093
DB0-m2_o1_o2_f0_nbo.sym.24_repeat,-7.345686,-43.451443
DB0-m2_o1_o2_f0_nbo.sym.25_repeat,10.706133,-51.212955
DB0-m2_o1_o2_f0_nbo.sym.26_repeat,0.25137284,-74.11353
DB0-m2_o1_o2_f0_nbo.sym.27_repeat,6.8065033,-57.936405
DB0-m2_o1_o2_f0_nbo.sym.29_repeat,5.603117,-56.62713
DB0-m2_o1_o2_f0_nbo.sym.3_repeat,5.7520504,-68.41821
DB0-m2_o1_o2_f0_nbo.sym.30_repeat,-5.437994,-42.934315
DB0-m2_o1_o2_f0_nbo.sym.31_repeat,11.878454,-42.50163
DB0-m2_o1_o2_f0_nbo.sym.32_repeat,-1.1863245,-72.88603
DB0-m2_o1_o2_f0_nbo.sym.33_repeat,-10.511585,-53.83787
DB0-m2_o1_o2_f0_nbo.sym.34_repeat,-8.140165,-72.455475
DB0-m2_o1_o2_f0_nbo.sym.35_repeat,5.89821,-62.273254
DB0-m2_o1_o2_f0_nbo.sym.36_repeat,9.711454,-73.708405
DB0-m2_o1_o2_f0_nbo.sym.37_repeat,4.6981745,-64.072266
DB0-m2_o1_o2_f0_nbo.sym.38_repeat,-2.6758103,-68.90876
DB0-m2_o1_o2_f0_nbo.sym.4_repeat,18.102888,-24.00436
DB0-m2_o1_o2_f0_nbo.sym.40_repeat,8.201431,-75.42113
DB0-m2_o1_o2_f0_nbo.sym.41_repeat,4.3981733,-37.73369
DB0-m2_o1_o2_f0_nbo.sym.43_repeat,-8.14698,-72.36975
DB0-m2_o1_o2_f0_nbo.sym.44_repeat,-9.520503,-45.919563
DB0-m2_o1_o2_f0_nbo.sym.45_repeat,-9.860907,-46.199127
DB0-m2_o1_o2_f0_nbo.sym.46_repeat,-11.692686,-64.181114
DB0-m2_o1_o2_f0_nbo.sym.48_repeat,-9.536267,-71.435295
DB0-m2_o1_o2_f0_nbo.sym.50_repeat,8.176912,-75.377525
DB0-m2_o1_o2_f0_nbo.sym.54_repeat,-2.3619797,-69.9406
DB0-m2_o1_o2_f0_nbo.sym.56_repeat,6.100354,-68.17504
DB0-m2_o1_o2_f0_nbo.sym.58_repeat,1.6786196,-64.92335
DB0-m2_o1_o2_f0_nbo.sym.59_repeat,-7.5032997,5.357668
DB0-m2_o1_o2_f0_nbo.sym.6_repeat,-18.021852,-50.349598
DB0-m2_o1_o2_f0_nbo.sym.60_repeat,-7.684379,5.534484
DB0-m2_o1_o2_f0_nbo.sym.62_repeat,6.614504,-67.75234
DB0-m2_o1_o2_f0_nbo.sym.63_repeat,-9.954618,-70.32993
DB0-m2_o1_o2_f0_nbo.sym.64_repeat,0.7794386,-40.521824
DB0-m2_o1_o2_f0_nbo.sym.65_repeat,-8.061989,-53.57499
DB0-m2_o1_o2_f0_nbo.sym.67_repeat,3.3291843,-26.066483
DB0-m2_o1_o2_f0_nbo.sym.68_repeat,-3.8165374,-68.47958
DB0-m2_o1_o2_f0_nbo.sym.69_repeat,7.01388,-67.690285
DB0-m2_o1_o2_f0_nbo.sym.7_repeat,0.65001655,-40.453392
DB0-m2_o1_o2_f0_nbo.sym.70_repeat,10.429639,-73.60825
DB0-m2_o1_o2_f0_nbo.sym.71_repeat,-10.369603,-65.82368
DB0-m2_o1_o2_f0_nbo.sym.72_repeat,3.5778625,-40.847855
DB0-m2_o1_o2_f0_nbo.sym.73_repeat,5.50175,-56.46815
DB0-m2_o1_o2_f0_nbo.sym.77_repeat,-9.554268,-71.4197
DB0-m2_o1_o2_f0_nbo.sym.8_repeat,-41.186874,-23.281229
DB0-m2_o1_o2_f0_nbo.sym.82_repeat,-14.152933,-48.12865
DB0-m2_o1_o2_f0_nbo.sym.83_repeat,4.117525,-40.467964
DB0-m2_o1_o2_f0_nbo.sym.84_repeat,-13.161667,-29.044004
DB0-m2_o1_o2_f0_nbo.sym.86_repeat,4.3578415,-42.617554
DB0-m2_o1_o2_f0_nbo.sym.87_repeat,-3.1498814,-71.58787
DB0-m2_o1_o2_f0_nbo.sym.88_repeat,-6.916168,-43.176746
DB0-m2_o1_o20_f0_nbo.sym.1_repeat,12.348742,-21.110147
DB0-m2_o1_o20_f0_nbo.sym.10_repeat,15.27268,-43.765625
DB0-m2_o1_o20_f0_nbo.sym.11_repeat,12.227174,-42.715374
DB0-m2_o1_o20_f0_nbo.sym.12_repeat,13.396378,-21.66282
DB0-m2_o1_o20_f0_nbo.sym.13_repeat,13.592039,-21.438442
DB0-m2_o1_o20_f0_nbo.sym.15_repeat,-4.6237144,9.335312
DB0-m2_o1_o20_f0_nbo.sym.16_repeat,14.741832,-36.874985
DB0-m2_o1_o20_f0_nbo.sym.18_repeat,13.311008,-23.353903
DB0-m2_o1_o20_f0_nbo.sym.19_repeat,14.702466,-34.319466
DB0-m2_o1_o20_f0_nbo.sym.2_repeat,14.5766,-43.363228
DB0-m2_o1_o20_f0_nbo.sym.20_repeat,11.957146,-42.522415
DB0-m2_o1_o20_f0_nbo.sym.21_repeat,16.466728,-38.652287
DB0-m2_o1_o20_f0_nbo.sym.22_repeat,13.114805,-41.94716
DB0-m2_o1_o20_f0_nbo.sym.23_repeat,14.714091,-37.05656
DB0-m2_o1_o20_f0_nbo.sym.24_repeat,6.102413,-61.882015
DB0-m2_o1_o20_f0_nbo.sym.27_repeat,15.41118,-43.950085
DB0-m2_o1_o20_f0_nbo.sym.29_repeat,5.905108,-62.053005
DB0-m2_o1_o20_f0_nbo.sym.3_repeat,9.396541,-73.4508
DB0-m2_o1_o20_f0_nbo.sym.30_repeat,4.9299736,-63.89212
DB0-m2_o1_o20_f0_nbo.sym.31_repeat,-2.779478,-69.06633
DB0-m2_o1_o20_f0_nbo.sym.32_repeat,8.329853,-75.23253
DB0-m2_o1_o20_f0_nbo.sym.33_repeat,-18.75094,-64.76595
DB0-m2_o1_o20_f0_nbo.sym.34_repeat,5.0060534,-37.689198
DB0-m2_o1_o20_f0_nbo.sym.36_repeat,5.3119173,-60.779263
DB0-m2_o1_o20_f0_nbo.sym.38_repeat,15.48506,-43.96447
DB0-m2_o1_o20_f0_nbo.sym.39_repeat,-25.608793,-62.335613
DB0-m2_o1_o20_f0_nbo.sym.4_repeat,21.431076,-21.783852
DB0-m2_o1_o20_f0_nbo.sym.40_repeat,6.175862,-44.383106
DB0-m2_o1_o20_f0_nbo.sym.41_repeat,-12.317212,-49.73559
DB0-m2_o1_o20_f0_nbo.sym.45_repeat,7.0727553,-69.85978
DB0-m2_o1_o20_f0_nbo.sym.48_repeat,12.520252,-42.199512
DB0-m2_o1_o20_f0_nbo.sym.5_repeat,20.344093,-21.977825
DB0-m2_o1_o20_f0_nbo.sym.50_repeat,9.500259,-73.55123
DB0-m2_o1_o20_f0_nbo.sym.51_repeat,8.180978,-46.369843
DB0-m2_o1_o20_f0_nbo.sym.52_repeat,-2.7441666,11.035982
DB0-m2_o1_o20_f0_nbo.sym.54_repeat,-7.431824,6.390596
DB0-m2_o1_o20_f0_nbo.sym.55_repeat,10.000463,-73.53946
DB0-m2_o1_o20_f0_nbo.sym.56_repeat,8.778471,-48.130383
DB0-m2_o1_o20_f0_nbo.sym.57_repeat,-10.167193,-70.183716
DB0-m2_o1_o20_f0_nbo.sym.58_repeat,14.587946,-43.47461
DB0-m2_o1_o20_f0_nbo.sym.59_repeat,13.496693,-42.329407
DB0-m2_o1_o20_f0_nbo.sym.6_repeat,14.649636,-41.46126
DB0-m2_o1_o20_f0_nbo.sym.61_repeat,2.8691452,-26.690039
DB0-m2_o1_o20_f0_nbo.sym.62_repeat,3.3688562,-26.110224
DB0-m2_o1_o20_f0_nbo.sym.63_repeat,7.5352435,-75.050575
DB0-m2_o1_o20_f0_nbo.sym.64_repeat,-3.8170831,-68.56506
DB0-m2_o1_o20_f0_nbo.sym.65_repeat,10.521635,-73.53807
DB0-m2_o1_o20_f0_nbo.sym.66_repeat,-12.892427,-56.26318
DB0-m2_o1_o20_f0_nbo.sym.67_repeat,-10.522559,-65.71532
DB0-m2_o1_o20_f0_nbo.sym.69_repeat,14.944922,-36.566784
DB0-m2_o1_o20_f0_nbo.sym.7_repeat,13.124895,-23.413712
DB0-m2_o1_o20_f0_nbo.sym.70_repeat,13.24243,-23.362959
DB0-m2_o1_o20_f0_nbo.sym.71_repeat,9.904671,-73.544586
DB0-m2_o1_o20_f0_nbo.sym.72_repeat,7.6038537,-64.68897
DB0-m2_o1_o20_f0_nbo.sym.73_repeat,7.616051,-41.115814
DB0-m2_o1_o20_f0_nbo.sym.75_repeat,2.8530173,-73.32724
DB0-m2_o1_o20_f0_nbo.sym.76_repeat,-9.792538,-71.366425
DB0-m2_o1_o20_f0_nbo.sym.77_repeat,-3.1033752,-71.644775
DB0-m2_o1_o20_f0_nbo.sym.78_repeat,13.099017,-42.182625
DB0-m2_o1_o20_f0_nbo.sym.8_repeat,13.257256,-22.284925
DB0-m2_o1_o20_f0_nbo.sym.80_repeat,-9.977777,-30.820982
DB0-m2_o1_o20_f0_nbo.sym.81_repeat,9.171662,-15.366252
DB0-m2_o1_o20_f0_nbo.sym.82_repeat,13.052499,-23.583443
DB0-m2_o1_o22_f0_nbo.sym.10_repeat,75.0246,-6.1709576
DB0-m2_o1_o22_f0_nbo.sym.100_repeat,67.2151,12.596921
DB0-m2_o1_o22_f0_nbo.sym.102_repeat,77.9004,-6.311909
DB0-m2_o1_o22_f0_nbo.sym.103_repeat,52.07621,-8.593197
DB0-m2_o1_o22_f0_nbo.sym.105_repeat,55.389156,-8.350759
DB0-m2_o1_o22_f0_nbo.sym.107_repeat,67.01173,-7.786209
DB0-m2_o1_o22_f0_nbo.sym.108_repeat,52.08671,17.569435
DB0-m2_o1_o22_f0_nbo.sym.109_repeat,55.57036,-2.5800066
DB0-m2_o1_o22_f0_nbo.sym.11_repeat,67.012436,-7.8351684
DB0-m2_o1_o22_f0_nbo.sym.110_repeat,52.308502,18.816673
DB0-m2_o1_o22_f0_nbo.sym.111_repeat,47.391533,13.593522
DB0-m2_o1_o22_f0_nbo.sym.112_repeat,77.69225,-6.6844254
DB0-m2_o1_o22_f0_nbo.sym.113_repeat,74.73717,-4.513107
DB0-m2_o1_o22_f0_nbo.sym.114_repeat,52.25473,17.941652
DB0-m2_o1_o22_f0_nbo.sym.115_repeat,76.99952,-6.083088
DB0-m2_o1_o22_f0_nbo.sym.116_repeat,75.5003,-5.1775656
DB0-m2_o1_o22_f0_nbo.sym.117_repeat,75.846954,-3.911631
DB0-m2_o1_o22_f0_nbo.sym.118_repeat,71.822685,25.057587
DB0-m2_o1_o22_f0_nbo.sym.119_repeat,74.65437,-4.863593
DB0-m2_o1_o22_f0_nbo.sym.12_repeat,75.19121,-6.028246
DB0-m2_o1_o22_f0_nbo.sym.120_repeat,76.91257,-3.2136335
DB0-m2_o1_o22_f0_nbo.sym.121_repeat,59.93672,-2.6998143
DB0-m2_o1_o22_f0_nbo.sym.122_repeat,59.160515,-4.159337
DB0-m2_o1_o22_f0_nbo.sym.123_repeat,61.045635,-6.4234114
DB0-m2_o1_o22_f0_nbo.sym.124_repeat,60.861423,-4.708042
DB0-m2_o1_o22_f0_nbo.sym.125_repeat,59.01003,12.564583
DB0-m2_o1_o22_f0_nbo.sym.126_repeat,37.333694,21.865519
DB0-m2_o1_o22_f0_nbo.sym.127_repeat,62.12697,17.654112
DB0-m2_o1_o22_f0_nbo.sym.128_repeat,77.01754,-6.746869
DB0-m2_o1_o22_f0_nbo.sym.129_repeat,52.183586,17.86595
DB0-m2_o1_o22_f0_nbo.sym.13_repeat,76.25416,20.962687
DB0-m2_o1_o22_f0_nbo.sym.130_repeat,79.5088,-3.7104428
DB0-m2_o1_o22_f0_nbo.sym.131_repeat,52.27434,18.32179
DB0-m2_o1_o22_f0_nbo.sym.132_repeat,77.73461,-4.7363763
DB0-m2_o1_o22_f0_nbo.sym.135_repeat,76.00641,-3.2140186
DB0-m2_o1_o22_f0_nbo.sym.136_repeat,77.98113,-5.653099
DB0-m2_o1_o22_f0_nbo.sym.137_repeat,58.418087,2.491862
DB0-m2_o1_o22_f0_nbo.sym.138_repeat,77.86533,-6.407915
DB0-m2_o1_o22_f0_nbo.sym.139_repeat,78.16516,-5.504484
DB0-m2_o1_o22_f0_nbo.sym.14_repeat,76.02481,-7.8997865
DB0-m2_o1_o22_f0_nbo.sym.140_repeat,75.89367,-5.4388237
DB0-m2_o1_o22_f0_nbo.sym.141_repeat,52.332317,18.677467
DB0-m2_o1_o22_f0_nbo.sym.142_repeat,47.791946,13.484606
DB0-m2_o1_o22_f0_nbo.sym.143_repeat,61.283436,34.091312
DB0-m2_o1_o22_f0_nbo.sym.145_repeat,75.03121,-2.99643
DB0-m2_o1_o22_f0_nbo.sym.146_repeat,62.64149,28.607573
DB0-m2_o1_o22_f0_nbo.sym.147_repeat,68.84936,23.216492
DB0-m2_o1_o22_f0_nbo.sym.148_repeat,79.61691,-2.7291105
DB0-m2_o1_o22_f0_nbo.sym.149_repeat,63.871586,31.425032
DB0-m2_o1_o22_f0_nbo.sym.15_repeat,80.57251,9.216175
DB0-m2_o1_o22_f0_nbo.sym.150_repeat,79.09097,-2.2475595
DB0-m2_o1_o22_f0_nbo.sym.151_repeat,75.717094,-4.8116865
DB0-m2_o1_o22_f0_nbo.sym.152_repeat,73.42994,26.929768
DB0-m2_o1_o22_f0_nbo.sym.153_repeat,71.18491,24.15733
DB0-m2_o1_o22_f0_nbo.sym.154_repeat,79.45319,-2.4880137
DB0-m2_o1_o22_f0_nbo.sym.155_repeat,76.94871,-6.8977304
DB0-m2_o1_o22_f0_nbo.sym.157_repeat,72.78802,27.52662
DB0-m2_o1_o22_f0_nbo.sym.158_repeat,63.46867,15.109818
DB0-m2_o1_o22_f0_nbo.sym.159_repeat,62.022694,-1.5655193
DB0-m2_o1_o22_f0_nbo.sym.16_repeat,76.98966,-5.569192
DB0-m2_o1_o22_f0_nbo.sym.160_repeat,77.315895,-8.131949
DB0-m2_o1_o22_f0_nbo.sym.161_repeat,75.34449,-6.069543
DB0-m2_o1_o22_f0_nbo.sym.162_repeat,63.0183,-1.4854454
DB0-m2_o1_o22_f0_nbo.sym.163_repeat,77.64826,-5.451783
DB0-m2_o1_o22_f0_nbo.sym.164_repeat,60.16073,4.137862
DB0-m2_o1_o22_f0_nbo.sym.165_repeat,58.736324,4.003667
DB0-m2_o1_o22_f0_nbo.sym.166_repeat,76.340965,-7.795133
DB0-m2_o1_o22_f0_nbo.sym.168_repeat,71.335594,23.996155
DB0-m2_o1_o22_f0_nbo.sym.17_repeat,77.525116,-7.7406588
DB0-m2_o1_o22_f0_nbo.sym.18_repeat,77.42469,-7.6017623
DB0-m2_o1_o22_f0_nbo.sym.19_repeat,77.29442,-7.5820117
